URL,Book,Text,hdr1,hdr2,tildeinfo,note,lines,metadata,data,region,stoich,sinistr,subregion,date,other_info_0,other_info_1,other_info_2
/text/170674?location=1&patt=&bookid=140&offset=355&count=3&bookid=140&location=1,IGBulg V,5692,Regions,IGBulg V 5692,,,15,"1



5




10




15","[ἀγαθῇ τύχῃ].
ὑπὲρ ὑγίας κὲ σω-
τηρίας κὲ ἐωνίου δι-
αμονῆς τοῦ μεγίστου
κὲ θιοτάτου Αὐτο-
κράτορος Μ(άρκου) Ἰουλίου
Φιλίππου Σεβ(αστοῦ) κὲ Μαρκί-
ας {τ} Ὠτακιλίας Σεου-
ήρας <Σ>εβ(αστῆς), ἡγεμονεύον-
τος τῆς Θρᾳκ{ι}ῶν {²⁶Θρᾳκῶν}²⁶ ἐπαρ-
χίας Φουρνίου Πουπλι-
ανοῦ πρεσβ(ευτοῦ) Σεβ(αστοῦ) ἀντι-
στρατήγου, ἡ Σερδων
πόλις τὸ μί-
λιον.",Serdica (Sofia),,,Vakarel,ca. 247 AD,ca. 247 AD,SEG 28.591,
/text/170675?location=1&patt=&bookid=140&offset=355&count=3&bookid=140&location=1,IGBulg V,5693,Regions,IGBulg V 5693,,,11,"1



5




10
","[ἀγαθῇ τύχῃ]
Αὐτοκρατόρ̣ω̣ν {²sic}². Πο(πλίοις) Λικι-
ννίοις Οὐαλεριανῷ
καὶ Γαλλιηνῷ ἀνοική-
τοις {²⁶ἀνικήτοις}²⁶ Σεβ(αστοῖς) ἡ Σερδων πό-
λις τὸ μείλιον,
ἡγεμονεύοντος
Σαλλ̣ί̣ο̣υ̣ [Ἀ]ρ̣ιστε-
{ι}νέτου {²⁶Ἀριστενέτου = Ἀρισταινέτου}²⁶
εὐτυχῶς.
{²vs. 6 init. et 9-10 fin. vestigia inscriptionis vetustioris(?)}²",Serdica (Sofia),,,Vakarel,253-255 or 258-260 AD,253-255 or 258-260 AD,SEG 28.592,
/text/170676?location=1&patt=&bookid=140&offset=358&count=3&bookid=140&location=1,IGBulg V,"5694,a",Regions,"IGBulg V 5694,a",,,8,"1



5


","[ἀγα]θῇ [τύ]χ[ῃ].
[ὑπὲρ ὑ]γεία[ς καὶ σωτηρίας καὶ]
νε[ίκης καὶ αἰωνίου διαμονῆς]
το[ῦ μεγίστου καὶ θειοτάτου]
Καίσαρ[ος Μ(άρκου) Ἀντων]ί[ου] Γο-
ρδ[ιανοῦ, ἡγεμονεύοντος τῆς Θ]-
ρᾳκῶ[ν ἐπαρχείας — — — — —]
[— — — — — — — — — — — — —]",Serdica (Sofia),,,Mramor,238-241 AD?,238-241 AD?,SEG 28.588,
/text/170677?location=1&patt=&bookid=140&offset=358&count=3&bookid=140&location=1,IGBulg V,"5694,b",Regions,"IGBulg V 5694,b",,,6,"1



5
","Imp(eratori) Caes(ari) Aur(elio) Dio<cleti>ano [ma]-
xim[o] et M[aximia]no et
Fl(avio) Val(erio) [Constantio et]
Gal(erio) Val(erio) [Maximia]n[o]
[nob]b(ilissimis) [Cae]ss(aribus) {²⁶nobilissimis Caesaribus}²⁶
m(ilia) p(assuum) VIII.",Serdica (Sofia),,,Mramor,293-305 AD,293-305 AD,,
/text/170678?location=1&patt=&bookid=140&offset=358&count=3&bookid=140&location=1,IGBulg V,"5694,c",Regions,"IGBulg V 5694,c",,,8,"1



5


","dd(ominis) nn(ostris) {²⁶dominis nostris}²⁶ Im[perator]i(?)
Constantino maximo et Val(erio)
[Liciniano Licinio] s[emp(er)(?)] Augg(ustis) {²⁶Augustis}²⁶
et Fl(avio) Iulio Crispo et
Val(erio) Liciniano Licinio iun(iori)
et Fl(avio) Cl(audio) Constantino
nobb(ilissimis) Caess(aribus) {²⁶nobilissimis Caesaribus}²⁶
m(ilia) p(assuum) VIII.",Serdica (Sofia),,,Mramor,317-324 AD,317-324 AD,,
/text/170679?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5697,Regions,IGBulg V 5697,,,1,1,κυρίῳ Ἀσκληπιῷ Κληδ․4-5․ηνῳ Παρηγορὶς Ἀπ̣[ο]λ̣λωνίου εὐχήν.,Serdica (Sofia),,,"Gradets, area of",,,,
/text/170680?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5700,Regions,IGBulg V 5700,,,4,"1


","θεῷ ἐπηκόῳ Ἀσκληπιῷ
Λιμηνῳ Φείλειος {²⁶Φίλιος}²⁶ Δι-
ογένου βουλευτὴς εὐξάμε-
νος ἐποίεσα {²⁶ἐποίησα}²⁶ τὸν βωμόν.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.914,
/text/170681?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5701,Regions,IGBulg V 5701,,,7,"1



5

","κυρ̣ί̣[ῳ — ? —]
Ἀσκληπιῷ̣
Λιμηνῳ Αὐρ̣[ήλιος]
Ἡρακλείδης
Μάρκου φύλαρ-
χος εὐξάμενος
ἀνέθηκα. ❦",Serdica (Sofia),,,Slivnitsa,212-ca. 250 AD,212-ca. 250 AD,SEG 42.660,SEG 49.915
/text/170682?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5702,Regions,IGBulg V 5702,,,3,"1

","[— — — — — — — κ]αὶ Δόκιμος Αἰλίου
[καὶ — — — Αἰ]λ̣ίου κυρίῳ Ἀσκληπι[ῷ]
[Λιμην]ῳ εὐχαριστήριον.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.916,
/text/170683?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5703,Regions,IGBulg V 5703,,,10,"1



5




10","θεῷ Ἀσκλ<η>πι<ῷ Λ>ιμη-
νῳ Αὐρ(ήλιος) ΖιϹΟας πρε-
πόσιτος εὐξάμ-
ενος [— — — —]
οἰκοδόμησα τ-
ὸ δίστεγον(?)
καὶ τὸν νέον ․․
ν[— — — — — —]
εὐχαριστήριον ἀνέ-
θηκα. εὐτυχῶς.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.917,
/text/170684?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5704,Regions,IGBulg V 5704,,,2,"in base.1
","Ἀρ(ήλιος) {²⁶Αὐρήλιος}²⁶ Ἑρμογένης στρατιώτης λεγ[(ιῶνος) βʹ]
Παρθικῆς θεῷ Ἀσληπιῷ {²⁶Ἀσκληπιῷ}²⁶ Λιμην[ῳ].",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.969,
/text/170685?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5705,Regions,IGBulg V 5705,,,2,"in base.1
","Ἀσκληπιῷ Λειμηνῳ Αὐρήλιο[ς]
Ο̣ὐάλ{ε}ης {²⁶Οὐάλης}²⁶ εὐχαριστῶ.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.968,
/text/170686?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5706,Regions,IGBulg V 5706,,,3,"in base.1

","[— — — Ἀσκληπιῷ Λιμη]νῳ
[— — — — — — — — — — —]τόπαρχ[ος]
[— — — — — — — — — — —]ν.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.973,
/text/170687?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5707,Regions,IGBulg V 5707,,,3,"in base.1

","Ἀσκληπιῷ [Λιμηνῳ]
Διογένης [— — — —]
εὐξάμενος [ἀνέθηκα].",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.975,
/text/170688?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5708,Regions,IGBulg V 5708,,,2,"in base.1
","[— — — Ἀσκληπιῷ σω]τῆρι Λιμηνῳ Αὐρ(ήλιος) Πο-
[— — — — — — — — εὐξάμε]νος ἀ̣ν̣έ̣θηκα εὐχαρι(στήριον).",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.970,
/text/170689?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5709,Regions,IGBulg V 5709,,,3,"in base.1

","[— — — Ἀσκληπι]ῷ Λιμηνῳ Αὐρ(ήλιος) Προ[— —]
[— — — — — — ὑ]π̣ὲρ ἑαυτ<ο>ῦ κὲ τῶν̣ [ἰδίων]
[εὐχαρι]σ̣τήριον.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.971,
/text/170690?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5710,Regions,IGBulg V 5710,,,2,"in base.1
","[— — — —] Ἀσκληπιῷ Λιμηνῳ
[— — — — δ]ῶρον.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.972,
/text/170691?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5711,Regions,IGBulg V 5711,,,2,"below relief.1
","[— — — Ἀσκληπ]ιῶι Λιμηνωι
[— — — — — —]βους(?) εὐχήν. ❦ Ι vacat",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.950,
/text/170692?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5712,Regions,IGBulg V 5712,,,1,above relief.1,[Ἀσκλη]πιῷ Λιμηνῳ,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.930,
/text/170693?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5713,Regions,IGBulg V 5713,,,1,above relief.1,Ἀσκληπιῷ ΓΕ Λιμη[νῳ],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.924,
/text/170694?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5714,Regions,IGBulg V 5714,,,1,below relief.1,[— — Λιμ]ηνῳ Ἀσκληπ<ι>ῷ,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.933,
/text/170695?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5715,Regions,IGBulg V 5715,,,1,above relief.1,[— — —] Λιμ<η>νῳ <Ἀ>σκλη̣[πιῷ],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.927,
/text/170696?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5716,Regions,IGBulg V 5716,,,2,"below relief.1
","[—] Ἀσκληπι<ῷ> Αὐρήλιος
[Μουκ]α̣τραλεο[ς — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.946,
/text/170697?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5717,Regions,IGBulg V 5717,,,5,"above relief.1
below relief.left.2

right.2
","[κυρίῳ (vel sim.)] Ἀσσκληπιῷ {²⁶Ἀσκληπιῷ}²⁶
Σκελης Σκελητος
․(?) βε(νε)φ(ικιάριος)(?)
εὐχ-
ήν.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.918,
/text/170698?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5718,Regions,IGBulg V 5718,,,2,"in base.1
","Αἴλ(ιος) Ἰοβιανὸς [— —]
Ἀσκηπιῷ {²⁶Ἀσκληπιῷ}²⁶ δῶρον.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.978,
/text/170699?location=1&patt=&bookid=140&offset=362&count=20&bookid=140&location=1,IGBulg V,5719,Regions,IGBulg V 5719,,,2,"in base.1
","Αὐρ(ήλιος) Φίλιππ[ος — — —]
θεῷ Ἀσ[κληπιῷ — — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.979,
/text/170700?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5720,Regions,IGBulg V 5720,,,2,"in base.1
","[— — —]σος Φ[— — — — —]
[— Ἀσκ]ληπ[ιῷ — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.976,
/text/170701?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5721,Regions,IGBulg V 5721,,,2,"in base.1
","[— — —]αρις εὐχαριστ[ήριον —]
[— — —]ιανοῦ τοῦ καὶ Πα[— —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.977,
/text/170702?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5722,Regions,IGBulg V 5722,,,2,"below relief.1
","κυρί<ῳ> Ἀσ[κληπιῷ — — —]
εὐξ[άμενος — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.962,
/text/170703?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5723,Regions,IGBulg V 5723,,,2,"below relief.1
","κυρί[ῳ Ἀσκληπιῷ —(?)]
ΛΕΙΤΟΙΕΥ[— — — — —] {²⁷ΛΗΤΟΙΕΥ[— —]}²⁷",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.948,
/text/170704?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5724,Regions,IGBulg V 5724,,,1,above relief.1,κυρίῳ Ἀσκληπιῷ [— — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.923,
/text/170705?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5725,Regions,IGBulg V 5725,,,1,above relief.1,κυρίῳ Ἀ[σκληπι]ῷ,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.921,
/text/170706?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5726,Regions,IGBulg V 5726,,,1,above relief.1,κυ̣ρ̣[ί]ῳ̣ Ἀ[σκληπιῷ],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.920,
/text/170707?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5727,Regions,IGBulg V 5727,,,1,above relief.1,[κυρί]ῳ Ἀσκληπιῷ.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.925,
/text/170708?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5728,Regions,IGBulg V 5728,,,2,"below relief.1
","[— — —] Ἀσκληπιῷ [— — — — —]
[— — —]ης Ἰουλ[ίου {²⁷Ἰουλ[ιανοῦ]}²⁷ —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.958,
/text/170709?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5729,Regions,IGBulg V 5729,,,2,"below relief.1
","κυρίωι Ἀσκλη̣[πιῶι —]-
ευμος Β[— — — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.949,
/text/170710?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5730,Regions,IGBulg V 5730,,,1,above relief.1,Ἀσκληπιῷ [— — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.926,
/text/170711?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5731,Regions,IGBulg V 5731,,,1,above relief.1,Ἀσσκληπι[ῷ {²⁶Ἀσκληπιῷ}²⁶ — — — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.931,
/text/170712?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5732,Regions,IGBulg V 5732,,,1,above relief.1,[— Ἀσκλ]ηπιῷ θ[εῷ(?) —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.932,
/text/170713?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5733,Regions,IGBulg V 5733,,,2,"below relief.1
","[— — —] Ἀπόλλονι {²⁶Ἀπόλλωνι}²⁶ [— —]
[— — —] εὐχὴν [— — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.960,
/text/170714?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5734,Regions,IGBulg V 5734,,,2,"below relief.1
","[— —]στωρ Αἰλίου [εὐξά]-
%⁸¹μενος ἀν̣[έθηκα].",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.956,
/text/170715?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5735,Regions,IGBulg V 5735,,,2,"below relief.1
","[— — —]λις Μο[— — — —]
[εὐξάμεν]ος ἀ[νέθηκα(?)]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.942,
/text/170716?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5736,Regions,IGBulg V 5736,,,2,"below relief.1
","Αὐρήλιος Βάλης καὶ Δρολ[ης]
εὐχήν.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.941,
/text/170717?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5737,Regions,IGBulg V 5737,,,1,below relief.1,[Αὐρήλιο]ς Βάλης εὐχήν.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.940,
/text/170718?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5738,Regions,IGBulg V 5738,,,1,below relief.1,Αἴλιο[ς — — — — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.959,
/text/170719?location=1&patt=&bookid=140&offset=382&count=20&bookid=140&location=1,IGBulg V,5739,Regions,IGBulg V 5739,,,1,below relief.1,Οὔλπι[ος — — — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.947,
/text/170720?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5740,Regions,IGBulg V 5740,,,1,below relief.1,[— — —]σος β(ενε)φ(ικιάριος) ἀνέθηκα.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.944,
/text/170721?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5741,Regions,IGBulg V 5741,,,1,below relief.1,Φλ(αούιος) Κοτυς Ε[— — — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.954,
/text/170722?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5742,Regions,IGBulg V 5742,,,2,"below relief.1
","[Φει]λεῖνος ΟΙΚ[— — —]-
%⁸¹ου δῶρ[ον].",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.953,
/text/170723?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5743,Regions,IGBulg V 5743,,,2,"in base.1
","Αὐρήλιος
εὐχαριστῶ.",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.982,
/text/170724?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5744,Regions,IGBulg V 5744,,,1,below relief.1,[— — —]ου Σιλβανό̣ς,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.936,
/text/170725?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5745,Regions,IGBulg V 5745,,,1,in base.1,[— — —] Μ̣ᾶρκος στρατ̣[ιώτης — — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.980,
/text/170726?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5746,Regions,IGBulg V 5746,,,2,"in base.1
","[— —] εὐχὴν ἀνέθ[ηκαν]
[— —] Λυκᾶς, Δρολης [— ? —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.981,
/text/170727?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5747,Regions,IGBulg V 5747,,,2,"in base.1
","Αὐρ(ήλιος) Οὐάλης [— — — — —]
εὐξάμενος [— — — — — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,,
/text/170728?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5748,Regions,IGBulg V 5748,,,2,"in base.1
","Αὐρ(ήλιος) Πολυ[— — — — — εὐ]-
ξά[μενος — — — — — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.974,
/text/170729?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5749,Regions,IGBulg V 5749,,,1,below relief.1,Α̣ὐρήλι[ος — — — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.967,
/text/170730?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5750,Regions,IGBulg V 5750,,,1,below relief.1,[— —] Ἡρακλ[είδ— — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.964,
/text/170731?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5751,Regions,IGBulg V 5751,,,1,below relief.1,[— — — — —]ος εὐχὴν ἀν̣[έθηκα].,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.965,
/text/170732?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5752,Regions,IGBulg V 5752,,,1,above relief.1,εὐχήν.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.922,
/text/170733?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5753,Regions,IGBulg V 5753,,,1,below relief.1,[— — — —] εὐχήν.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.945,
/text/170734?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5754,Regions,IGBulg V 5754,,,1,below relief.1,[— — — —] εὐχήν.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.939,
/text/170735?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5755,Regions,IGBulg V 5755,,,1,below relief.1,[— — —]ΟΥΑΣ(?)Ι[—]ης ∙ εὐχήν.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.951,
/text/170736?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5756,Regions,IGBulg V 5756,,,1,below relief.1,[— — — εὐχαριστήρι]ον.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.961,
/text/170737?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5757,Regions,IGBulg V 5757,,,2,"below relief.1
","[— — — εὐ]ξάμενος ΑΛΑ
[— — — — — — — — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.935,
/text/170738?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5758,Regions,IGBulg V 5758,,,1,below relief.1,[— — — — —]εος δῶρ[ον].,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.952,
/text/170739?location=1&patt=&bookid=140&offset=402&count=20&bookid=140&location=1,IGBulg V,5759,Regions,IGBulg V 5759,,,1,above relief.1,[ἀγαθ]ῆι τύχηι ❦ Φ[— — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.929,
/text/170740?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5760,Regions,IGBulg V 5760,,,1,above relief.1,ἀγαθ[ῇ τύχῃ — — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.928,
/text/170741?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5761,Regions,IGBulg V 5761,,,1,below relief.1,[— — —]ΖΙϹΟΑ[— — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.963,
/text/170742?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5762,Regions,IGBulg V 5762,,,1,below relief.1,[— — — —]ΛΥ[— — — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.966,
/text/170743?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5763,Regions,IGBulg V 5763,,,1,below relief.1,[— — — — —]ΛΕ vacat,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.937,
/text/170744?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5764,Regions,IGBulg V 5764,,,2,"below relief.1
","[— — —]ΙΟ[— — —]
[— — —]ΤΟ[— — —]",Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.943,
/text/170745?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5765,Regions,IGBulg V 5765,,,1,below relief.1,[— —]Γ̣ΑΙϹΤΕΤ[— —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.957,
/text/170746?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5766,Regions,IGBulg V 5766,,,1,below relief.1,[— — — — —]Ν.,Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.934,
/text/170747?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5767,Regions,IGBulg V 5767,,,1,below relief.1,[— — —]Ρ[— — —],Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,,
/text/170748?location=1&patt=&bookid=140&offset=422&count=12&bookid=140&location=1,IGBulg V,5768,Regions,IGBulg V 5768,,,1,below relief.1,[— —]Η̣Ζ̣Ω̣ΙΝϹϹΤΑΤΟ̣[— —](?),Serdica (Sofia),,,Slivnitsa,2nd/3rd c. AD,2nd/3rd c. AD,SEG 49.955,
